cf_path,oct_path,cf_pts_path,oct_pts_path
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/055/055_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/055/055_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/055/055_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/055/055_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/197/197_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/197/197_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/197/197_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/197/197_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/086/086_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/086/086_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/086/086_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/086/086_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/119/119_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/119/119_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/119/119_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/119/119_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/110/110_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/110/110_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/110/110_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/110/110_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/134/134_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/134/134_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/134/134_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/134/134_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/143/143_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/143/143_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/143/143_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/143/143_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/034/034_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/034/034_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/034/034_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/034/034_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/019/019_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/019/019_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/019/019_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/019/019_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/141/141_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/141/141_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/141/141_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/141/141_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/124/124_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/124/124_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/124/124_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/124/124_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/176/176_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/176/176_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/176/176_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/176/176_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/064/064_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/064/064_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/064/064_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/064/064_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/084/084_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/084/084_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/084/084_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/084/084_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/149/149_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/149/149_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/149/149_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/149/149_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/101/101_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/101/101_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/101/101_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/101/101_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/156/156_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/156/156_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/156/156_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/156/156_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/073/073_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/073/073_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/073/073_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/073/073_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/028/028_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/028/028_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/028/028_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/028/028_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/185/185_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/185/185_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/185/185_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/185/185_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/113/113_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/113/113_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/113/113_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/113/113_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/052/052_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/052/052_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/052/052_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/052/052_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/175/175_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/175/175_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/175/175_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/175/175_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/005/005_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/005/005_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/005/005_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/005/005_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/030/030_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/030/030_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/030/030_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/030/030_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/184/184_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/184/184_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/184/184_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/184/184_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/100/100_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/100/100_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/100/100_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/100/100_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/099/099_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/099/099_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/099/099_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/099/099_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/132/132_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/132/132_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/132/132_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/132/132_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/125/125_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/125/125_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/125/125_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/125/125_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/199/199_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/199/199_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/199/199_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/199/199_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/135/135_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/135/135_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/135/135_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/135/135_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/179/179_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/179/179_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/179/179_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/179/179_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/121/121_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/121/121_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/121/121_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/121/121_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/035/035_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/035/035_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/035/035_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/035/035_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/049/049_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/049/049_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/049/049_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/049/049_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/170/170_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/170/170_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/170/170_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/170/170_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/139/139_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/139/139_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/139/139_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/139/139_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/150/150_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/150/150_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/150/150_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/150/150_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/133/133_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/133/133_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/133/133_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/133/133_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/128/128_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/128/128_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/128/128_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/128/128_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/022/022_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/022/022_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/022/022_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/022/022_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/082/082_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/082/082_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/082/082_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/082/082_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/078/078_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/078/078_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/078/078_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/078/078_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/010/010_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/010/010_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/010/010_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/010/010_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/083/083_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/083/083_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/083/083_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/083/083_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/165/165_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/165/165_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/165/165_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/165/165_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/120/120_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/120/120_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/120/120_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/120/120_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/090/090_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/090/090_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/090/090_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/090/090_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/069/069_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/069/069_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/069/069_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/069/069_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/054/054_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/054/054_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/054/054_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/054/054_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/091/091_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/091/091_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/091/091_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/091/091_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/095/095_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/095/095_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/095/095_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/095/095_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/042/042_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/042/042_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/042/042_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/042/042_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/094/094_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/094/094_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/094/094_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/094/094_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/117/117_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/117/117_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/117/117_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/117/117_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/200/200_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/200/200_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/200/200_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/200/200_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/158/158_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/158/158_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/158/158_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/158/158_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/026/026_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/026/026_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/026/026_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/026/026_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/181/181_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/181/181_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/181/181_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/181/181_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/148/148_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/148/148_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/148/148_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/148/148_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/075/075_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/075/075_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/075/075_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/075/075_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/059/059_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/059/059_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/059/059_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/059/059_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/153/153_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/153/153_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/153/153_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/153/153_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/018/018_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/018/018_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/018/018_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/018/018_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/050/050_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/050/050_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/050/050_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/050/050_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/093/093_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/093/093_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/093/093_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/093/093_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/076/076_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/076/076_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/076/076_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/076/076_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/142/142_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/142/142_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/142/142_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/142/142_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/021/021_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/021/021_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/021/021_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/021/021_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/097/097_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/097/097_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/097/097_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/097/097_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/032/032_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/032/032_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/032/032_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/032/032_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/138/138_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/138/138_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/138/138_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/138/138_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/118/118_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/118/118_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/118/118_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/118/118_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/012/012_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/012/012_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/012/012_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/012/012_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/068/068_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/068/068_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/068/068_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/068/068_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/089/089_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/089/089_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/089/089_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/089/089_01.txt
/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/092/092_02.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/092/092_01.png,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/092/092_02.txt,/data/student/Fengjunming/SDXL_ControlNet/data/CF_OCT_augmented/092/092_01.txt
